business,name,unit,per_unit_value,brand,category,sub_category,sub_category2,price,is_offer_enable,offer_price,featured_image,short_resolation_image,type,keywords,alert_quantity,sku,delivery_time,status,enable_stock,current_stock,shipping_charge,description,image1,image2,image3,image4,image5,image6
Technokit Healthcare Ltd,Beurer Ih 18 Nebulizer,Piece,1,Beurer,,,,3300,0,,,,,,10,,1440,,1,100,,"<p>Compressed-air technology<br />For treating the upper and lower airways, colds, asthma, respiratory diseases<br />High proportion of respirable particles<br />Short inhalation time<br />Working pressure: approx. 0.8 to 1.45 bar<br />Extensive accessories<br />Storage bag<br />Can be disinfected<br />Nebulisation performance: approx. 0.4 ml/min<br />Medical device<br />Mains operation<br />Product designation<br /><br />Nebuliser<br /><br />Storage bag/box included in delivery<br /><br />yes<br /><br />Operation<br /><br />Mains operation<br /><br />Can be disinfected<br /><br />yes<br /><br />Adult mask<br /><br />yes<br /><br />Children's mask<br /><br />yes<br /><br />Medical device<br /><br />yes<br /><br />Mouthpiece<br /><br />yes<br /><br />Mains connection<br /><br />230 V~; 50 Hz; 230 VA<br /><br />Particle size<br /><br />3.16 &micro;m<br /><br />Technology<br /><br />AC compressed-air technology<br /><br />Nebulisation performance<br /><br />approx. 0.4 ml/min.<br /><br />Product weight<br /><br />approx. 1.3 kg<br /><br />Product dimensions<br /><br />16 x 15.5 x 8.4 cm<br /><br />CE<br /><br />yes<br /><br />Warranty in years (You can find more information about the warranty conditions in the manual.)<br /><br />5<br /><br />EAN<br /><br />4211125601164<br /><br />Item number<br /><br />60116</p>",,,,,,
Technokit Healthcare Ltd,Beurer Ih 50-Mesh Nebulizer,Piece,1,Beurer,,,,9400,0,,,,,,10,,1440,,1,100,,"<p>Vibrating membrane technology<br />For treating the upper and lower airways, colds, asthma, respiratory diseases<br />High proportion of respirable particles<br />Ideal when travelling<br />Very easy to use<br />Quiet<br />Automatic switch-off<br />Short inhalation time<br />Extensive accessories<br />Storage box<br />Can be disinfected<br />Nebulisation performance: &gt; 0.25 ml/min<br />Medical device</p>",,,,,,
Technokit Healthcare Ltd,Beurer Ha 50-Hearing Amplifier,Piece,1,Beurer,,,,2350,0,,,,,,10,,1440,,1,100,,"<p>Technokit Healthcare Ltd. is the sole distributor of Beurer products in Bangladesh.<br />ery discreet<br />Extended frequency range<br />Individual adjustment to the ear canal<br />Ideal for restricted hearing ability<br />Ergonomic fit behind the ear, barely visible<br />Amplifies the volume of all sounds indoors and outdoors<br />Low-noise rendering<br />3 attachments to individually adjust to the ear canal<br />Frequency range: 100 to 6000 Hz<br />Amplification: max. 40 dB<br />Volume: max. 128 dB<br />Medical device</p>",,,,,,
Technokit Healthcare Ltd,Beurer Ha 20-Hearing Amplifier,Piece,1,Beurer,,,,1500,0,,,,,,10,,1440,,1,100,,<p>Individual adjustment to the ear canal<br />Ideal for restricted hearing ability<br />Ergonomic fit behind the ear<br />Amplifies the volume of all sounds indoors and outdoors<br />3 attachments to individually adjust to the ear canal<br />Frequency range: 200 to 5000 Hz<br />Amplification: max. 40 dB<br />Maximum volume of 128 dB<br />Medical device</p>,,,,,,
Technokit Healthcare Ltd,Beurer Ps 240-Soft Grip Bathroom Scale,Piece,1,Beurer,,,,2150,0,,,,,,10,,1440,,1,100,,"<p>Highlights<br />Soft-grip standing surface &ndash; comfortable and secure footing on rubber-coated standing surface<br />Illuminated black display<br />Black backlit LCD display<br />Decorative: elegant stainless steel casing<br />Switch-on technology: Quick Start<br />Automatic switch-off, overload indicator<br />Weight capacity: 180 kg<br />Digit size: 33 mm<br />Technical details:<br />Product designation Personal bathroom scale<br />Connect no<br />Batteries 3 x 1.5 V AAA batteries<br />Illuminated display yes<br />Beurer Connect no<br />Switch-on technology Quick Start<br />Standing surface size in cm 30 x 30<br />Product dimensions in cm 30 x 30 x 2.1<br />Weight capacity/graduation 180 kg / 50 g<br />Standing surface made of safety glass no<br />Conversion kg/lb/st<br />Digit size in mm 33<br />CE yes<br />Warranty : 3 years service warranty<br />Highlights<br />Soft-grip standing surface &ndash; comfortable and secure footing on rubber-coated standing surface<br />Illuminated black display<br />Black backlit LCD display<br />Decorative: elegant stainless steel casing<br />Switch-on technology: Quick Start<br />Automatic switch-off, overload indicator<br />Weight capacity: 180 kg<br />Digit size: 33 mm<br />Technical details:<br />Product designation Personal bathroom scale<br />Connect no<br />Batteries 3 x 1.5 V AAA batteries<br />Illuminated display yes<br />Beurer Connect no<br />Switch-on technology Quick Start<br />Standing surface size in cm 30 x 30<br />Product dimensions in cm 30 x 30 x 2.1<br />Weight capacity/graduation 180 kg / 50 g<br />Standing surface made of safety glass no<br />Conversion kg/lb/st<br />Digit size in mm 33</p>",,,,,,
Technokit Healthcare Ltd,Beurer Gs 203-New York Glass Scale,Piece,1,Beurer,,,,1649,0,,,,,,10,,1440,,1,100,,"<p>With white backlit display<br />New York photo scene print<br />Large LCD display with white illumination<br />Switch-on technology: Quick Start<br />Automatic switch-off, overload indicator<br />Digit size: 40 mm<br /><br />Product designation Glass bathroom scale<br />Batteries 2 x 3 V CR2032 battery<br />Illuminated display yes<br />Switch-on technology Quick Start<br />Standing surface size in cm 30 x 30<br />Product dimensions in cm 30 x 30 x 1.9<br />Weight capacity/graduation 150 kg / 100 g<br />Standing surface made of safety glass yes<br />Conversion kg/lb/st<br />Digit size in mm 40<br />CE yes<br />Warranty in years (You can find more information about the warranty conditions in the manual.) 5<br />EAN 4211125756253</p>",,,,,,
Technokit Healthcare Ltd,Beurer Gs 203-London Glass Scale,Piece,1,Beurer,,,,1700,0,,,,,,10,,1440,,1,100,,"<p>With white backlit display<br />London photo scene print<br />Large LCD display with white illumination<br />Switch-on technology: Quick Start<br />Automatic switch-off, overload indicator<br />Digit size: 40 mm</p>",,,,,,
Technokit Healthcare Ltd,Beurer Ms 01 White Mechanic Scale,Piece,1,Beurer,,,,1715,0,,,,,,10,,1440,,1,100,,<p>7THL-BLD-14-09-2021-LOV-22</p>,,,,,,
Technokit Healthcare Ltd,Beurer Fm 60-Foot Massager,Piece,1,Beurer,,,,7144,0,,,,,,10,,1440,,1,100,,"<p>The FM60 offers a great Shiatsu massage paired with infrared light and heat therapy to bring you the power of reflexology while improving blood circulation.<br />SOOTHING SHIATSU: Our foot massager with 18 rotating massage heads imitates the movements of a traditional Shiatsu massage for an experience that improves your physical and emotional well-being.<br />STIMULATING HEAT: Warmth is the best companion. Our Shiatsu massager integrates calming heat and aids in relaxing muscles gently and can serve to warm cold feet after a long day.<br />ZONE MASSAGE THERAPY: Reflexology is a non-invasive health therapy linked to many potential benefits; reduces stress, improves blood circulation and provides a sense of relaxation and well-being.<br />VERSATILE: Our Shiatsu foot massager adapts and works with your body! It provides an individually adjustable inclination angle for an increased comfortable experience.</p>",,,,,,
Technokit Healthcare Ltd,Beurer Fb 20 Foot Bubble Spa,Piece,1,Beurer,,,,4000,0,,,,,,10,,1440,,1,100,,"<p>With pedicure application<br />3 interchangeable pedicure attachments with handy hook<br />3 functions: vibration massage, bubble massage, water tempering<br />Soothing infrared light field<br />3 interchangeable pedicure attachments with handy hook<br />Removable roller attachments for foot reflex zone massage<br />Foot rest with massage naps<br />Dry massage possible<br />Removable splash protection<br />Non-slip rubber feet<br />Cord winder<br />Product designation Bubble foot spa<br />Functions 3<br />Output in watts 120<br />Type of massage Vibration massage, bubble massage<br />Heat function yes<br />Product dimensions (L x W x H) 35 x 38 x 18 cm<br />CE yes<br />Warranty in years (You can find more information about the warranty conditions in the manual.) 3<br />EAN 4211125636050<br />Item number 63605</p>",,,,,,
Technokit Healthcare Ltd,Beurer Mg 145-Shiatsu Massage Cushion,Piece,1,Beurer,,,,6000,0,,,,,,10,,1440,,1,100,,"<p>Technokit Healthcare Ltd. is the sole distributor of Beurer products in Bangladesh.<br />Versatile relaxation massage for the shoulders, neck, back and legs thanks to the universal cushion shape<br />With light and heat function<br />4 Shiatsu massage heads, rotating in pairs<br />Extra-soft surface made from microfleece fibres<br />Removable cover made from microfleece fibres, machine-washable<br />Attached using hook-and-loop fastening band</p>",,,,,,
Technokit Healthcare Ltd,Beurer Mg 150-Massager (Neck),Piece,1,Beurer,,,,5999,0,,,,,,10,,1440,,1,100,,<p>Penetrating and powerful tapping massage for relaxation<br />Relaxes your muscles in the hard-to-reach shoulder and neck area<br />2 tapping massage heads<br />6 massage programs<br />3 intensity levels<br />Leather-effect surface (washable PU)<br />Easy application using the control element on the product<br />Hands-free application possible<br />Practical handles for manual control of the massage intensity<br />Automatic switch-off</p>,,,,,,
Technokit Healthcare Ltd,Beurer Mg 148-Shiatsu Massager,Piece,1,Beurer,,,,5572,0,,,,,,10,,1440,,1,100,,"<p>Soothing Shiatsu massage on the back, neck and shoulders<br />Versatile application for relaxing spot massage<br />With light and heat function<br />4 Shiatsu massage heads, rotating in pairs<br />Clockwise/anti-clockwise rotation<br />Leather-effect surface (washable PU)<br />Easy application using the control element on the product<br />Hands-free application possible by attaching to the body<br />Incl. belt extension<br />Practical handles for manual control of the massage intensity<br />Automatic switch-off</p>",,,,,,
Technokit Healthcare Ltd,Beurer Mg 16-Mini Massager Red,Piece,1,Beurer,,,,1222,0,,,,,,10,,1440,,1,100,,"<p>Made in Germany<br />3 Years warranty<br />Gentle vibration massage<br />Relaxation for any occasion &ndash; at home, at the office or on the move<br />Ideal for back, neck, arms and legs<br />Small and handy<br />With LED light<br />A soothing massage for any occasion<br />Compact design<br />Fits in any handbag<br />Beurer MG 16 mini massager in Red<br />Gentle vibration massageat home, in the office or on the go<br />This little helper provides a soothing massage for any occasion. The mini massager fits in any handbag thanks to its compact design.<br /><br />LED light:The product is equipped with an LED light<br /><br />Gentle vibration massage:The product allows you to pamper yourself with a gentle vibration massage<br /><br />Technical Information<br /><br />Product designation Mini massager<br />Function levels 1<br />Type of massage Vibration massage<br />Product dimensions 100 x 100 x 90 mm<br />CE yes<br />Warranty in years (You can find more information about the warranty conditions in the manual.) 3<br />EAN 4211125646165<br />Item number 64616</p>",,,,,,
Technokit Healthcare Ltd,Beurer Em 38-Back Belt With Tens Device,Piece,1,Beurer,,,,4000,0,,,,,,10,,1440,,1,100,,"<p>Technokit Healthcare Ltd. is the sole distributor of Beurer products in Bangladesh.<br />For use in combating pain in the lower back area<br />4 wear-free contact electrodes made of conductive carbon material<br />No contact gel or replacement electrodes required (water contact electrodes)<br />Snuggly, ergonomic shape<br />Waist circumference approx. 75x140 cm<br />Includes extension strap<br />4 pre-programmed applications<br />Removable operating element with LCD<br />Adjustable intensity<br />Countdown timer<br />Safety switch-off<br />Medical device<br />Low battery indicator</p>",,,,,,
Technokit Healthcare Ltd,Beurer Cm 50 Cellulite Massage,Piece,1,Beurer,,,,3315,0,,,,,,10,,1440,,1,100,,"<p>Keep your connective tissue in top shape &ndash; the effective massage of the cellulite massager promotes circulation in the skin layers, giving you noticeably firmer skin.<br /><br />Effective massaging of the connective tissue<br />Noticeably firmer skin<br />Promotes circulation in the skin layers<br />Easy application for use at home<br />Individually adjustable handle<br />Ergonomically shaped<br />Removable massage rollers for easy cleaning<br />2-level massage intensity<br />Mains operation</p>",,,,,,
Technokit Healthcare Ltd,Beurer Mg 300-Shiatsu Seat Cover,Piece,1,Beurer,,,,22500,0,,,,,,10,,1440,,1,100,,"<p>Technokit Healthcare Ltd. is the sole distributor of beurer products in Bangladesh.Product designationShiatsu seat coverAutomatic switch-offyesNumber of massage heads4CoverMeshTested ProductyesOutput in watts60Light and heat functionyesMassage areas can be selectedyesMassage programs3Material of the undersidesoft, breathable cottonSurfaceLeather effectProduct dimensions of the back89 x 48 cmProduct dimensions of the seating surface40 x 47.5 cmProduct dimensions152 x 72 cmCEyesWarranty in years (You can find more information about the warranty conditions in the manual.)3EAN4211125640514Item number64051<br /><br />A penetrating full-body massage is now possible at home. The automatic body-scan function provides customised relaxation with Shiatsu, swing and roll massage<br /><br />Penetrating full-body massage with 4-head massage system<br />Automatic body-scan function<br />Shiatsu, swing and roll massage<br />Soothing neck massage<br />Extra-large massage area<br />With optional light and heat function<br />Washable mesh cover<br />4-head massage system &ndash; individually adjustable<br />Movement along the spine<br />3 automatic massage programs can be selected<br />3 individually selectable massage areas<br />Heads with 4 adjustable widths<br />Leather-effect surface (washable PU)<br />Washable mesh cover for back (40&deg;C)<br />Ergonomic seat shape with extra-large massage area<br />Handy hook for convenient storage in cupboards<br />Can be used on all seats with sufficient seat depth and back rest<br />Solid back cover<br />Attached using hook-and-loop fastening bands<br />Timer function: 5/10/15 minutes</p>",,,,,,
Technokit Healthcare Ltd,Beurer Hk 25 Heating Pad,Piece,1,Beurer,,,,2100,0,,,,,,10,,1440,,1,100,,<p>Technokit Healthcare Ltd. is the sole distributor of Beurer products in Bangladesh.<br />3 temperature settings<br />Beurer safety system (BSS)<br />Automatic switch-off after approx. 90 min.<br />Accurate electronic temperature regulation<br />Illuminated temperature settings<br />Removable switch<br />Hygienic plastic protective cover<br />Cotton cover<br />Cover: machine-washable at 40&deg;C<br />OEKO-TEX 100</p>,,,,,,
Technokit Healthcare Ltd,Beurer Hk 35 Heating Pad,Piece,1,Beurer,,,,2598,0,,,,,,10,,1440,,1,100,,<p>Fast heating<br />3 temperature settings<br />Beurer safety system (BSS)<br />Automatic switch-off after approx. 90 min.<br />Accurate electronic temperature regulation<br />Illuminated temperature settings<br />Removable switch<br />Hygienic plastic protective cover<br />Cotton cover<br />Cover: machine-washable at 40&deg;C<br />OEKO-TEX 100</p>,,,,,,
Technokit Healthcare Ltd,Beurer Hk 55-Multifunction Heating Pad,Piece,1,Beurer,,,,3185,0,,,,,,10,,1440,,1,100,,"<p>Beurer HK 55 Multifunctional Heating Pad for pain relief wherever you need it<br />Heat therapy pad in breathable velour with adjustable strap<br />Turbo-fast heating with 3 temperature settings for quick relief<br />Gently heats to ease abdomen, back, neck or joint pain<br />Automatic switch off; much safer than a hot water bottle!</p>",,,,,,
Technokit Healthcare Ltd,Beurer Il 11-Infrared Lamp,Piece,1,Beurer,,,,2340,0,,,,,,10,,1440,,1,100,,"<p>Compact infrared lamp to relieve muscle aches or common colds<br />Soothing warmth helps reduce pain, increases blood circulation<br />Medically certified product<br />Adjustable inclination, 5 settings<br />100w clear infrared bulb<br />Soothing heat<br />For colds and muscle tension<br />5 angle settings<br />Medical device<br /><br />Product designation Infrared lamp<br />Output in watts 100<br />Medical device yes<br />Angle settings 5<br />Product dimensions 152 x 72 cm<br />Product dimensions (W x H x D) 12.0 x 20.5 x 16.5 cm<br />CE yes<br />Warranty in years (You can find more information about the warranty conditions in the manual) 3<br />EAN 4211125614010<br />Item number 61401</p>",,,,,,
